start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container	,mem_request_avg_container,mem_request_sum_container,mem_limit_avg_container,mem_limit_sum_container,mem_usage_sum_container,mem_usage_avg_container,mem_usage_max_container,mem_usage_min_container,mem_rss_sum_container,mem_rss_avg_container,mem_rss_max_container,mem_rss_min_container	,network_sum_pod,network_avg_pod,network_max_pod,network_min_pod
Wed Jan  4 15:27:29 UTC 2023,Wed Jan  4 15:42:29 UTC 2023,"4","12",,,"13.251509426605057","4.417169808868352","4.724039232881451","4.0797562015518825",,,	,"4096000000","12288000000",,,"7495835383.741937","2498611794.5806456","3647397888","2126594048","7419605520.5161295","2473201840.1720433","3620098048","2102530048"	,"315.8781609195403","105.29272030651342","106.53103448275863","103.52413793103449"
Wed Jan  4 15:42:29 UTC 2023,Wed Jan  4 15:57:29 UTC 2023,"4","12",,,"13.396763620453202","4.465587873484401","4.831344770177761","3.9790270758518433",,,	,"4096000000","12288000000",,,"7813413854.967743","2604471284.989248","3636555776","2214375424","7736190513.548386","2578730171.1827955","3606552576","2189615104"	,"315.064367816092","105.02145593869733","105.8896551724138","104.57241379310346"
Wed Jan  4 15:57:29 UTC 2023,Wed Jan  4 16:12:29 UTC 2023,"4","12",,,"13.241971500291884","4.413990500097294","4.684791743829609","3.961730732333349",,,	,"4096000000","12288000000",,,"7958089595.870969","2652696531.95699","4027449344","2284720128","7885766656","2628588885.333333","3998052352","2259206144"	,"313.8344827586207","104.61149425287357","105.47356321839081","103.65517241379311"
Wed Jan  4 16:12:29 UTC 2023,Wed Jan  4 16:27:30 UTC 2023,"4","12",,,"13.241119994500512","4.413706664833504","4.832580234288913","4.112098708351874",,,	,"4096000000","12288000000",,,"8218740934.19355","2739580311.39785","3634724864","2346627072","8148118627.096774","2716039542.3655915","3607277568","2322141184"	,"314.30114942528735","104.76704980842914","105.81149425287357","103.53563218390805"
Wed Jan  4 16:27:30 UTC 2023,Wed Jan  4 16:42:30 UTC 2023,"4","12",,,"13.119129049649768","4.373043016549922","4.61080674605926","3.98863634867405",,,	,"4096000000","12288000000",,,"8376230680.774193","2792076893.5913973","3559174144","2416840704","8303540290.064516","2767846763.354839","3531653120","2391351296"	,"317.7609195402299","105.92030651340997","106.91494252873564","104.29425287356322"
Wed Jan  4 16:42:30 UTC 2023,Wed Jan  4 16:57:30 UTC 2023,"4","12",,,"13.129966764699866","4.376655588233288","4.758065542518549","4.0001499090370665",,,	,"4096000000","12288000000",,,"8633440057.806452","2877813352.602151","3750481920","2547924992","8560811107.096774","2853603702.365591","3728027648","2522365952"	,"313.54712643678164","104.51570881226054","105.2367816091954","104.08275862068966"
Wed Jan  4 16:57:30 UTC 2023,Wed Jan  4 17:12:31 UTC 2023,"4","12",,,"13.131614060024049","4.377204686674683","4.758943727918517","4.0269215172333475",,,	,"4096000000","12288000000",,,"8703917815.741936","2901305938.580645","3892637696","2609565696","8627882578.580647","2875960859.526882","3866517504","2583228416"	,"313.54942528735637","104.51647509578545","105.33563218390805","103.98850574712644"
Wed Jan  4 17:12:31 UTC 2023,Wed Jan  4 17:27:31 UTC 2023,"4","12",,,"12.864800239865925","4.288266746621975","4.567521064037013","4.001717891577789",,,	,"4096000000","12288000000",,,"9062454040.774193","3020818013.591398","3962466304","2680119296","8984195072","2994731690.6666665","3934289920","2654724096"	,"315.9078056551964","105.30260188506547","107.1080459770115","104.25977011494253"
Wed Jan  4 17:27:31 UTC 2023,Wed Jan  4 17:42:31 UTC 2023,"4","12",,,"13.22494406450556","4.40831468816852","4.755460169074056","4.061720522274091",,,	,"4096000000","12288000000",,,"9331114644.64516","3110371548.2150536","3953213440","2767867904","9251918616.774193","3083972872.2580647","3925606400","2742603776"	,"313.62068965517244","104.54022988505747","104.64827586206897","104.33103448275862"
Wed Jan  4 17:42:31 UTC 2023,Wed Jan  4 17:57:31 UTC 2023,"4","12",,,"13.092948766173947","4.364316255391316","4.837691326259261","3.7931218617333258",,,	,"4096000000","12288000000",,,"9425330176","3141776725.333333","3977875456","2842234880","9344506714.83871","3114835571.612903","3949486080","2816094208"	,"314.9990361888678","104.9996787296226","105.37011494252874","104.45239332232954"
Wed Jan  4 17:57:31 UTC 2023,Wed Jan  4 18:12:32 UTC 2023,"4","12",,,"13.061900914876759","4.353966971625586","4.80374054167036","3.984270834325947",,,	,"4096000000","12288000000",,,"9665577620.645163","3221859206.881721","4110929920","2942566400","9582135626.32258","3194045208.774194","4079022080","2916691968"	,"312.7034482758621","104.23448275862069","105.1816091954023","103.51264367816093"
Wed Jan  4 18:12:32 UTC 2023,Wed Jan  4 18:27:32 UTC 2023,"4","12",,,"12.966406284852393","4.322135428284131","4.680586948011101","4.06860964937778",,,	,"4096000000","12288000000",,,"9799664012.387096","3266554670.795699","4220313600","3001049088","9713741163.35484","3237913721.11828","4187148288","2974388224"	,"312.97241379310344","104.32413793103449","104.78620689655173","103.42298850574713"
Wed Jan  4 18:27:32 UTC 2023,Wed Jan  4 18:42:32 UTC 2023,"4","12",,,"13.035031281434103","4.3450104271447","4.859469917233326","3.9213441665074145",,,	,"4096000000","12288000000",,,"10086564897.032259","3362188299.010753","4274081792","3114631168","9999024128","3333008042.666667","4238643200","3088592896"	,"316.49655172413793","105.49885057471263","105.70574712643679","105.34252873563219"
