start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container
Thu Jan  5 01:54:54 UTC 2023,Thu Jan  5 02:09:55 UTC 2023,"4","12","8","24","3.4074864770567315","1.135828825685577","1.2038624245555387","1.0659619883407516","0","0","0"
Thu Jan  5 02:09:55 UTC 2023,Thu Jan  5 02:24:55 UTC 2023,"4","12","8","24","3.40483193561026","1.1349439785367534","1.192447710007427","1.0725645114148157","0","0","0"
Thu Jan  5 02:24:55 UTC 2023,Thu Jan  5 02:39:55 UTC 2023,"4","12","8","24","3.4158858780273818","1.1386286260091272","1.1923715175592708","1.0846815798074034","0","0","0"
Thu Jan  5 02:39:55 UTC 2023,Thu Jan  5 02:54:55 UTC 2023,"4","12","8","24","3.400481151089865","1.133493717029955","1.2054133858148512","1.079935270203714","0","0","0"
Thu Jan  5 02:54:55 UTC 2023,Thu Jan  5 03:09:56 UTC 2023,"4","12","8","24","3.4155244499487702","1.1385081499829235","1.1949566201777932","1.0648739423407179","0","0","0"
Thu Jan  5 03:09:56 UTC 2023,Thu Jan  5 03:24:56 UTC 2023,"4","12","8","24","3.4057860056064153","1.135262001868805","1.2064757031592308","1.0751567151259493","0","0","0"
Thu Jan  5 03:24:56 UTC 2023,Thu Jan  5 03:39:56 UTC 2023,"4","12","8","24","3.4061055848180235","1.1353685282726744","1.1862862981074378","1.0721018106740774","0","0","0"
Thu Jan  5 03:39:56 UTC 2023,Thu Jan  5 03:54:57 UTC 2023,"4","12","8","24","3.4123063927940276","1.1374354642646758","1.1958142090074102","1.07746239708148","0","0","0"
Thu Jan  5 03:54:57 UTC 2023,Thu Jan  5 04:09:57 UTC 2023,"4","12","8","24","3.3981946775063","1.1327315591687666","1.1837526730703691","1.0666827606481362","0","0","0"
Thu Jan  5 04:09:57 UTC 2023,Thu Jan  5 04:24:57 UTC 2023,"4","12","8","24","3.4118197308067195","1.1372732436022397","1.2016859897592373","1.084190302018531","0","0","0"
Thu Jan  5 04:24:57 UTC 2023,Thu Jan  5 04:39:57 UTC 2023,"4","12","8","24","3.4149444273922223","1.138314809130741","1.2010545291444201","1.0737905120444204","0","0","0"
Thu Jan  5 04:39:57 UTC 2023,Thu Jan  5 04:54:58 UTC 2023,"4","12","8","24","3.393642477612838","1.1312141592042793","1.202167529081473","1.0661849896814803","0","0","0"
Thu Jan  5 04:54:58 UTC 2023,Thu Jan  5 05:09:58 UTC 2023,"4","12","8","24","3.413891477802226","1.1379638259340752","1.2049253147777765","1.0679468861518588","0","0","0"
Thu Jan  5 05:09:58 UTC 2023,Thu Jan  5 05:24:58 UTC 2023,"4","12","8","24","3.400205388862272","1.1334017962874239","1.2056435892481305","1.065929588314827","0","0","0"
Thu Jan  5 05:24:58 UTC 2023,Thu Jan  5 05:39:59 UTC 2023,"4","12","8","24","3.414096887726994","1.138032295908998","1.2047766420296049","1.0846942111666538","0","0","0"
Thu Jan  5 05:39:59 UTC 2023,Thu Jan  5 05:54:59 UTC 2023,"4","12","8","24","3.403379507180116","1.1344598357267053","1.212273145185221","1.0664311553370445","0","0","0"
Thu Jan  5 05:54:59 UTC 2023,Thu Jan  5 06:09:59 UTC 2023,"4","12","8","24","3.4113993623781527","1.1371331207927176","1.2005177517629584","1.0635821132296028","0","0","0"
Thu Jan  5 06:09:59 UTC 2023,Thu Jan  5 06:25:00 UTC 2023,"4","12","8","24","3.408700559913789","1.1362335199712632","1.2021988946592534","1.0759727623962574","0","0","0"
Thu Jan  5 06:25:00 UTC 2023,Thu Jan  5 06:40:00 UTC 2023,"4","12","8","24","3.4091702333097516","1.1363900777699172","1.207875807551857","1.072383462937055","0","0","0"
Thu Jan  5 06:40:00 UTC 2023,Thu Jan  5 06:55:00 UTC 2023,"4","12","8","24","3.410810957328435","1.1369369857761449","1.211178950318491","1.0674257228259296","0","0","0"
Thu Jan  5 06:55:00 UTC 2023,Thu Jan  5 07:10:01 UTC 2023,"4","12","8","24","3.3972809955078986","1.132426998502633","1.207027741170357","1.0610181317259386","0","0","0"
